origin_link,outgoing_link,origin_title,outgoing_title
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Continuous_function_(topology)',b'Functional analysis',b'Continuous function (topology)'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Isometry',b'Functional analysis',b'Isometry'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Integer',b'Functional analysis',b'Integer'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Counting_measure',b'Functional analysis',b'Counting measure'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Lp_space',b'Functional analysis',b'Lp space'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Lebesgue-measurable_function',b'Functional analysis',b'Lebesgue-measurable function'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Absolute_value',b'Functional analysis',b'Absolute value'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Banach_space',b'Functional analysis',b'Banach space'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Orthonormal_basis',b'Functional analysis',b'Orthonormal basis'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Hilbert_space',b'Functional analysis',b'Hilbert space'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Up_to',b'Functional analysis',b'Up to'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Isomorphism',b'Functional analysis',b'Isomorphism'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Cardinal_number',b'Functional analysis',b'Cardinal number'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Orthonormal_basis',b'Functional analysis',b'Orthonormal basis'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Linear_algebra',b'Functional analysis',b'Linear algebra'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Separable_space',b'Functional analysis',b'Separable space'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Sequence_space#\xe2\x84\x93p_spaces',b'Functional analysis',b'Sequence space'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Invariant_subspace',b'Functional analysis',b'Invariant subspace'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Invariant_subspace_problem',b'Functional analysis',b'Invariant subspace problem'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Continuous_function_(topology)',b'Functional analysis',b'Continuous function (topology)'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Linear_transformation',b'Functional analysis',b'Linear transformation'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/C*-algebra',b'Functional analysis',b'C*-algebra'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Operator_algebra',b'Functional analysis',b'Operator algebra'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Fr%C3%A9chet_space',b'Functional analysis',b'Fr\xc3\xa9chet space'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Topological_vector_space',b'Functional analysis',b'Topological vector space'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Complete_space',b'Functional analysis',b'Complete space'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Normed_vector_space',b'Functional analysis',b'Normed vector space'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Real_number',b'Functional analysis',b'Real number'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Complex_number',b'Functional analysis',b'Complex number'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Banach_space',b'Functional analysis',b'Banach space'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Hilbert_space',b'Functional analysis',b'Hilbert space'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Mathematical_formulation_of_quantum_mechanics',b'Functional analysis',b'Mathematical formulation of quantum mechanics'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Dimension_(vector_space)',b'Functional analysis',b'Dimension (vector space)'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Linear_algebra',b'Functional analysis',b'Linear algebra'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Measure_(mathematics)',b'Functional analysis',b'Measure (mathematics)'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Integral',b'Functional analysis',b'Integral'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Probability',b'Functional analysis',b'Probability'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Functional_(mathematics)',b'Functional analysis',b'Functional (mathematics)'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Calculus_of_variations',b'Functional analysis',b'Calculus of variations'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Higher-order_function',b'Functional analysis',b'Higher-order function'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Jacques_Hadamard',b'Functional analysis',b'Jacques Hadamard'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Vito_Volterra',b'Functional analysis',b'Vito Volterra'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Wikipedia:Citation_needed',b'Functional analysis',b'Wikipedia:Citation needed'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Maurice_Ren%C3%A9_Fr%C3%A9chet',b'Functional analysis',b'Maurice Ren\xc3\xa9 Fr\xc3\xa9chet'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Paul_L%C3%A9vy_(mathematician)',b'Functional analysis',b'Paul L\xc3\xa9vy (mathematician)'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Frigyes_Riesz',b'Functional analysis',b'Frigyes Riesz'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Lw%C3%B3w_School_of_Mathematics',b'Functional analysis',b'Lw\xc3\xb3w School of Mathematics'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Poland',b'Functional analysis',b'Poland'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Stefan_Banach',b'Functional analysis',b'Stefan Banach'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Mathematical_analysis',b'Functional analysis',b'Mathematical analysis'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Vector_space',b'Functional analysis',b'Vector space'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Inner_product_space#Definition',b'Functional analysis',b'Inner product space'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Norm_(mathematics)#Definition',b'Functional analysis',b'Norm (mathematics)'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Topological_space#Definition',b'Functional analysis',b'Topological space'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Linear_transformation',b'Functional analysis',b'Linear transformation'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Function_space',b'Functional analysis',b'Function space'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Fourier_transform',b'Functional analysis',b'Fourier transform'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Continuous_function',b'Functional analysis',b'Continuous function'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Unitary_operator',b'Functional analysis',b'Unitary operator'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Differential_equations',b'Functional analysis',b'Differential equations'
b'https://en.wikipedia.org/wiki/Functional_analysis',b'/wiki/Integral_equations',b'Functional analysis',b'Integral equations'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Sound',b'Mathematical analysis',b'Sound'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Radio_wave',b'Mathematical analysis',b'Radio wave'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Seismic_waves',b'Mathematical analysis',b'Seismic waves'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Functional_analysis',b'Mathematical analysis',b'Functional analysis'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Quantum_mechanics',b'Mathematical analysis',b'Quantum mechanics'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Classical_mechanics',b'Mathematical analysis',b'Classical mechanics'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Theory_of_relativity',b'Mathematical analysis',b'Theory of relativity'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Quantum_mechanics',b'Mathematical analysis',b'Quantum mechanics'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Differential_equation',b'Mathematical analysis',b'Differential equation'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Newton%27s_second_law',b'Mathematical analysis',"b""Newton's second law"""
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Schr%C3%B6dinger_equation',b'Mathematical analysis',b'Schr\xc3\xb6dinger equation'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Einstein_field_equations',b'Mathematical analysis',b'Einstein field equations'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Ordinary_differential_equation',b'Mathematical analysis',b'Ordinary differential equation'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Celestial_mechanics',b'Mathematical analysis',b'Celestial mechanics'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Numerical_linear_algebra',b'Mathematical analysis',b'Numerical linear algebra'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Stochastic_differential_equation',b'Mathematical analysis',b'Stochastic differential equation'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Markov_chain',b'Mathematical analysis',b'Markov chain'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Algorithm',b'Mathematical analysis',b'Algorithm'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Approximation',b'Mathematical analysis',b'Approximation'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Symbolic_computation',b'Mathematical analysis',b'Symbolic computation'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Discrete_mathematics',b'Mathematical analysis',b'Discrete mathematics'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Extended_real_number_line',b'Mathematical analysis',b'Extended real number line'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Empty_set',b'Mathematical analysis',b'Empty set'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Countably',b'Mathematical analysis',b'Countably'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Counting_measure',b'Mathematical analysis',b'Counting measure'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Sigma-algebra',b'Mathematical analysis',b'Sigma-algebra'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Union_(set_theory)',b'Mathematical analysis',b'Union (set theory)'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Intersection_(set_theory)',b'Mathematical analysis',b'Intersection (set theory)'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Complement_(set_theory)',b'Mathematical analysis',b'Complement (set theory)'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Non-measurable_set',b'Mathematical analysis',b'Non-measurable set'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Axiom_of_choice',b'Mathematical analysis',b'Axiom of choice'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Set_(mathematics)',b'Mathematical analysis',b'Set (mathematics)'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Subset',b'Mathematical analysis',b'Subset'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Lebesgue_measure',b'Mathematical analysis',b'Lebesgue measure'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Euclidean_space',b'Mathematical analysis',b'Euclidean space'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Length',b'Mathematical analysis',b'Length'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Area',b'Mathematical analysis',b'Area'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Volume',b'Mathematical analysis',b'Volume'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Euclidean_geometry',b'Mathematical analysis',b'Euclidean geometry'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Interval_(mathematics)',b'Mathematical analysis',b'Interval (mathematics)'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Real_line',b'Mathematical analysis',b'Real line'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Deterministic_system_(mathematics)',b'Mathematical analysis',b'Deterministic system (mathematics)'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Classical_mechanics',b'Mathematical analysis',b'Classical mechanics'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Newton%27s_laws_of_motion',b'Mathematical analysis',"b""Newton's laws of motion"""
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Equations_of_motion',b'Mathematical analysis',b'Equations of motion'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Mathematics',b'Mathematical analysis',b'Mathematics'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Equation',b'Mathematical analysis',b'Equation'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Function_(mathematics)',b'Mathematical analysis',b'Function (mathematics)'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Variable_(mathematics)',b'Mathematical analysis',b'Variable (mathematics)'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Derivative',b'Mathematical analysis',b'Derivative'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Derivative#Higher_derivatives',b'Mathematical analysis',b'Derivative'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Engineering',b'Mathematical analysis',b'Engineering'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Physics',b'Mathematical analysis',b'Physics'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Economics',b'Mathematical analysis',b'Economics'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Biology',b'Mathematical analysis',b'Biology'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Vector_space',b'Mathematical analysis',b'Vector space'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Inner_product_space#Definition',b'Mathematical analysis',b'Inner product space'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Norm_(mathematics)#Definition',b'Mathematical analysis',b'Norm (mathematics)'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Topological_space#Definition',b'Mathematical analysis',b'Topological space'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Linear_transformation',b'Mathematical analysis',b'Linear transformation'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Function_space',b'Mathematical analysis',b'Function space'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Fourier_transform',b'Mathematical analysis',b'Fourier transform'
b'https://en.wikipedia.org/wiki/Mathematical_analysis',b'/wiki/Continuous_function',b'Mathematical analysis',b'Continuous function'
